"2012-04-01", "Business Technology, Pfizer", "Director - Strategy & Planning", "Public Company; 10,001+ employees; PFE; Pharmaceuticals industry", "srinivasansuresh", "2006", "j", "Led IT strategy initiatives for several lines of businesses ( Medical, Commercial, Development and Enabling Functions) as well as at the enterprise level. Championed establishing the Enterprise Architecture Program within Pfizer DNA and played a pivotal role in the planning and governance processes. Led architecture for several highly visible global initiatives Led strategy , architecture and development of innovative intiatives Architecture chairperson for enterprise processes - Business Technology Strategy, Application and Data Integration and External Partner Alliances People leadership and Mentoring",
"2006-06-01", "American Express Company", "Director - Enterprise Architecture", "Public Company; 10,001+ employees; AXP; Financial Services industry", "srinivasansuresh", "1997-03-01", "j", "Led several IT strategy efforts both at the portfolio level as well at the enterprise level. Strategy and Architecture lead for 3 of the 9 Business Capability domains - Enterprise Risk, Global Money Movement and Compliance. Led Enterprise Architecture Governance Board Inventor of Business Process related Patents for Enterprise Money Movement",
"1997-03-01", "American Management Systems (AMS)", "Senior Consultant", "Public Company; 5001-10,000 employees; AMSY; Information Technology and Services industry", "srinivasansuresh", "1993-09-01", "j", "Technology Consulting in the FInancial Services - Focus primarily on Insurance and Banking. Global Data Warehouse development / project management experience.",
"", "New York University - Leonard N. Stern School of Business", "MBA", "Finance / IS & International Business", "srinivasansuresh", "", "e", "",
"", "Indian Institute of Technology, Madras", "M.Tech", "Industrial Management", "srinivasansuresh", "", "e", "",
"", "University of Madras", "B.E ( Hons)", "Mechanical Engineering", "srinivasansuresh", "", "e", "",
"2014-01-26", "IMS Health", "LifeLink Solutions Executive", "Privately Held; 5001-10,000 employees; RX; Information Services industry", "staceydeweerdt", "2013-02-01", "j", "Partner with large US Global Pharmaceutical companies to optimize use of patient level data in their marketing and sales strategies.",
"2014-01-26", "Leaders in Business Development Management in Healthcare in Chicago, IL", "Founder || Business Development Director, Healthcare", "", "staceydeweerdt", "2012", "j", "Attending networking events Researching Industry Leaders Tracking Industry Trends Participating in Industry Discussions",
"2013-01-01", "WebMD", "Director, Strategic Accounts", "Public Company; 1001-5000 employees; WBMD; Internet industry", "staceydeweerdt", "2012-05-01", "j", "Lead all aspects of sales pursuits for new revenue opportunities and driving incremental growth. Consultatively identify and confirm client needs and construct a unique, compelling value proposition and solution that is performance-based. Establish and maintain contacts within prospective and existing accounts.",
"2012-03-01", "AstraZeneca", "Sales Manager", "Public Company; 10,001+ employees; AZN; Pharmaceuticals industry", "staceydeweerdt", "2000-10-01", "j", "Provide strong leadership and coaching of brand strategy to 11 direct reports of Pharmaceutical sales professionals focused on customer needs that results in achievement of sales objectives. Analyzing, forecasting, change management, cultivating internal and external relationships. •Successful product launches in district of four major brands PULMICORT RESPULES® 128% Highest in Region surpassing National PPO, CRESTOR® 100%, ONGLYZA™ 102%, KOMBIGLYZE XR™ 328%.",
"2000-10-01", "AstraZeneca", "Account Director", "Public Company; 10,001+ employees; AZN; Pharmaceuticals industry", "staceydeweerdt", "1998-12-01", "j", "Developed and implemented marketing and sales strategy for regional and national managed care, GPO, IHN, and government accounts. Created contracts and developed selling activity across geographic customer units through managed care training, strategic and tactical direction to sales managers and their direct reports within AstraZeneca and alliance partners that increased access and profitability. •High bid to sign ratio of 78% implemented contracts that increased market share and sales for diverse product portfolio (GI, CNS, CV, Respiratory, Oncology).",
"1998-12-01", "AstraZeneca", "Professional Relations Manager", "Public Company; 10,001+ employees; AZN; Pharmaceuticals industry", "staceydeweerdt", "1996-05-01", "j", "Identified, planned, and served as a team leader of innovative professional relations programs and projects in alignment with brand marketing and promotional strategies in cross-functional teams. Planned and managed a multi-million dollar budget through partnership programs with national medical associations, national exhibits, national symposia, and key opinion leaders. Interfaced and vendor management to accomplish programs that increased profitability for premier brands. •Planned and executed first international GI Advisory Summit that increased global presence.",
"1996-06-01", "AstraZeneca", "Pharmaceutical Sales Specialist", "Public Company; 10,001+ employees; AZN; Pharmaceuticals industry", "staceydeweerdt", "1993-06-01", "j", "Engaged and identified needs of physicians, hospital decision makers, pharmacists, nurses, and managed care groups, while executing brand strategy for cardiovascular and gastrointestinal pharmaceutical products. Provided state-of-the-art, value-added services to my Health Care Professionals. Selected to participate in the South Chicago Customer Unit 1996 strategic planning process. • Achieved YTD January 1996 PRILOSEC® PPO 117.10%, PLENDIL® PPO 145.36%",
"", "Illinois State University", "MBA", "Marketing and Advertising", "staceydeweerdt", "", "e", "",
"", "Universitat-Gesamthoschule Paderborn", "Study Abroad GERMANY", "International Business", "staceydeweerdt", "", "e", "",
"", "Illinois State University", "Bachelor of Science (B.S.)", "Marketing", "staceydeweerdt", "", "e", "",
"2014-01-26", "Richemont North America, Inc.", "Vice President and Chief Legal Counsel", "Privately Held; 10,001+ employees; Luxury Goods & Jewelry industry", "staceyhallerman", "2010-09-01", "j", "Created and built legal department for Richemont North America. Directly responsible for all General Counsel responsibilities affecting over 10+ Luxury Brands owned by Richemont in the United States and Canada including handling legal issues related to antitrust, data privacy, employment and labor relations, general corporate matters including negotiating/reviewing/drafting various types of contracts. Develop strategies for protecting Brands and manage IP conflicts. Responsible for all regulatory and compliance matters in the United States. Advise on diverse range of internet matters, including Ecommerce and social media activity. Member of CEO’s Executive Management Team and Board of Directors.",
"2012-05-01", "Benjamin N. Cardozo School of Law", "Adjunct Professor of Law", "Educational Institution; 51-200 employees; Higher Education industry", "staceyhallerman", "2012-01-01", "j", "Taught semester-long seminar on the in-house practice of law in conjunction with Cardozo's Externship Program. Course primarily focused on The Role of the In-House Counsel and how to resolve and manage legal issues and risks while advancing the needs of the business. The Course also covered some substantive law areas such as Social Media, Data Privacy, Intellectual Property, Compliance, Labor Relations and Antitrust.",
"2010-09-01", "Richemont North America, Inc.", "Vice President and Senior Legal Counsel", "Privately Held; 10,001+ employees; Luxury Goods & Jewelry industry", "staceyhallerman", "2007-10-01", "j", "Developed an in-house legal function for Richemont North America. Primarily focused on developing strategies for protecting intellectual property across all Brands and implementing anti-counterfeiting and grey market strategies; conducted trademark and intellectual property filings and investigations. Reviewed, performed due diligence and negotiated commercial agreements for all Brands. Managed legal issues and provided day-to-day counseling to retail and wholesale network, with an emphasis on sales and distribution issues in the region.",
"2007-10-01", "Pfizer", "Senior Trademark Counsel", "Public Company; 10,001+ employees; PFE; Pharmaceuticals industry", "staceyhallerman", "1997-02-01", "j", "Responsible for the prosecution and enforcement of Pfizer’s intellectual property on a global basis, including the supervision of outside counsel in over 100 countries and management of U.S. and foreign litigation. Provided transactional advice on intellectual property aspects of acquisitions, divestitures and joint ventures. Negotiated and prepared licensing, co-marketing and distribution agreements. Developed and implemented legal strategies to combat counterfeiting. Partnered with Regulatory Group to manage submissions of brand names to the FDA. Managerial responsibility for a team of 8 employees, including attorneys, paralegals and administrative assistants.",
"1997-03-01", "Self Employed", "Indepedent Contractor", "", "staceyhallerman", "1994-02-01", "j", "Performed per diem projects as contract attorney with Special Counsel® involving commercial and intellectual property issues. Reviewed Appellate Brief Submissions.",
"1994-02-01", "AMSTER, ROTHSTEIN & EBENSTEIN", "Associate", "Partnership; 51-200 employees; Law Practice industry", "staceyhallerman", "1993-02-01", "j", "Participated in litigation involving trademark and copyright infringement, unfair competition and trademark dilution. Advised clients on various intellectual property issues. Conducted trademark searches. Drafted and negotiated licensing, assignment and settlement agreements.",
"1993-02-01", "Bass & Ullman", "Associate", "", "staceyhallerman", "1988-09-01", "j", "Small Food and Drug Boutique Firm. Handled regulatory and compliance issues for OTC drugs, foods, nutritional supplements and cosmetics. Participated in litigation involving intellectual property, food and drug, advertising and contract issues. Drafted and negotiated contracts, licensing, distribution and assignment agreements.",
"", "Benjamin N. Cardozo School of Law, Yeshiva University", "JD", "Psychology", "staceyhallerman", "", "e", "",
"", "The University of Georgia", "Masters of Mass Communication", "Minor in English", "stefanyw", "", "e", "",
"2014-01-26", "MPA - The Association of Magazine Media", "Director of Communications", "Nonprofit; 11-50 employees; Publishing industry", "stephanielgrayson", "2014-01-01", "j", "As Social Media Editor for Yahoo Finance, my responsibilities included social media content strategy, execution, and community engagement as relates to social media across all of Yahoo Finance's social media networks. Networks included: Yahoo Finance's Twitter, Facebook, Tumblr, Flickr, LinkedIn, and Google+ accounts. Also, in this role I guided/trained editorial staff (writers, producers, on-air talent) on social media best practices and strategies.",
"2013-12-01", "Yahoo", "Social Media Editor- Yahoo Finance", "Public Company; 10,001+ employees; yhoo; Internet industry", "stephanielgrayson", "2012-10-01", "j", "Digital journalist (New York) for Digital Journal during 2011-2012. Byline articles appear below in the "Publications" section of this LinkedIn profile.",
"2012-10-01", "Digital Journal, Inc.", "Digital journalist (New York) for Digital Journal", "Privately Held; 1-10 employees; Online Media industry", "stephanielgrayson", "2011-01-01", "j", "Corporate Communications Consultant 1998-2012. Areas of expertise: Corporate Communications/Social Media/PR/Digital Marketing/Media Training. Also, guest-blogged for the Advertising Week Social Club.",
"2014-01-26", "Flite", "SVP Business Operations", "Privately Held; 51-200 employees; Internet industry", "steveklopf", "2008-05-01", "j", "EFFICIENT, SCALABLE, AND MULTI-SCREEN Flite is the only SaaS platform provider powering real time marketing across desktop, tablet and mobile.",
"2014-01-26", "Lormac Plastics, Inc.", "Board of Directors - Owner", "", "steveklopf", "2006-10-01", "j", "Owner of Lormac Plastics, Inc. For over 40 years Lormac Plastics Inc. has specialized in providing quality custom vacuum and pressure formed products for a variety of modern design technology industries.",
"2014-01-26", "Deschutes River Venture Group", "Partner", "", "steveklopf", "2005-11-01", "j", "Deschutes River Venture Group (DRVG) is a real estate investment and management company. DRVG currently owns and manages several properties in Bend Oregon and the Deschutes County, Oregon area.",
"2012-09-01", "antarasystems", "Founder", "", "steveklopf", "2004-05-01", "j", "Antara Systems offers an xml data exchange that is primarily used in the advertising industry to manage xml requests between publishers and advertising networks",
"2009-01-01", "Jill Wynns For School Board - San Francisco Unified School District", "Campaign Treasurer", "", "steveklopf", "2008-06-01", "j", "Treasurer for the Jill Wynns for School Board campaign in San Francisco. Jill Wynns was successfully elected to a 4 year term in the November 2008 elections.",
"2009-01-01", "Mesh", "Partner", "", "steveklopf", "1998-11-01", "j", "Custom software products for public relations management in Universities",
"2007-08-01", "San Francisco Prop H Advisory Committee", "Appointed Member", "", "steveklopf", "2004-08-01", "j", "Appointed by the San Francisco Board of Education as a founding member to make reccommendations and oversee the spending of $450 million from the San Francisco City's General Fund to the San Francisco Unified School District.",
"2004-04-01", "Grant Media, LLC", "COO / CFO", "", "steveklopf", "2001-07-01", "j", "Grew start up search and online advertising company from 2 to 25 employees. Was a leader in developing "smart" meta technology for the targeted online advertising industry.",
"2014-01-26", "Performance Learning", "President", "", "stevemadsenpl303", "2000-08-01", "j", "Training, Safety, performance improvement, and accounts payable consulting business specializing in organizational development, and instructional design for technical, customer service, sales, leadership, operations, and management training programs; Assessment of current training needs, processes, resources, and manpower to emphasize performance goals and values; Review, revise training materials to coordinate with implementation modules designed; Safety and technical training course design for cable telecommunications clients.",
"2014-01-26", "Group Moderation", "Executive Director", "", "stevemadsenpl303", "2012-06-01", "j", "Moderation, management, and operation of communities and LinkedIn Groups for Next Dimension Media - the largest global operator of LinkedIn groups; Train group moderators and managers;",
"2012-06-01", "AccelSocial", "Chief, Community Operations", "", "stevemadsenpl303", "2011-01-01", "j", "AccelSocial was a B2B facilitator for community creation, growth, and development of social marketing plans by using their expertise in group operations and management, growing groups, and harvesting information; heading moderation for dozens of online communities including Linked:HR (the largest professional HR group on LinkedIn), Linked HR Sub Groups, Software Engineering Productivity Forum (SEP Forum), Linked:Energy, Linked:Energy Subgroups, Linked:Career, Linked:Career Subgroups, Linked Seattle, Linked Golfers. Developing multimedia content and training resources for the members of our communities. Developing new community management processes and best practices.",
"2009", "University of Phoenix", "Online Faculty", "Public Company; 5001-10,000 employees; APOL; Higher Education industry", "stevemadsenpl303", "2008", "j", "Taught online Critical Thinking courses to undergraduate students.",
"2008", "Charter Communications", "Contract ISD", "Public Company; 10,001+ employees; CHTRQ; Telecommunications industry", "stevemadsenpl303", "2008", "j", "Wrote new training materials and revised and updated current training materials in cable installation and service, internet/telephony, and safety.",
"2007", "Ironwood Communications/DirecTV", "Manager of Safety and Training", "Public Company; 10,001+ employees; DTV; Telecommunications industry", "stevemadsenpl303", "2005", "j", "Managed over 50 satellite office locations staffed with Training personnel; wrote corporate Safety Manual, wrote corporate Customer Service training; installation and service certification; Train-the-Trainer",
"2002", "ISPI - Front Range Chapter", "Past President", "Nonprofit; 1-10 employees; Professional Training & Coaching industry", "stevemadsenpl303", "1999", "j", "Grew meeting attendance from two dozen, to over 5 dozen on a consistence basis; drove the performance application of training and consulting; Assisted with the ISPI National Convention in Denver.",
"", "Performance Consulting - Dana Gaines Robinson", "EdD", "Performance Consulting", "stevemadsenpl303", "", "e", "",
"", "University of Northern Colorado", "MS", "Health and Safety Education", "stevemadsenpl303", "", "e", "",
"", "University of Utah", "BS", "Health Science", "stevemadsenpl303", "", "e", "",
"2014-01-26", "Holaira", "Sr. Vice President of Operations - R&D, Quality and Manufacturing", "", "stevemertens1", "2012-11-01", "j", "Developing novel product for the treatment of COPD",
"2012-11-01", "Boston Scientific", "Sr Vice President of Research and Development", "Public Company; 10,001+ employees; BSX; Medical Devices industry", "stevemertens1", "2010-02-01", "j", "Identified new technologies across cardiology, rhythm and vascular division Manage diverse technology groups Worked in a matrix environment to coordinate multiple R&D groups",
"2010-02-01", "Boston Scientific", "Sr. Vice President of Research and Development", "Public Company; 10,001+ employees; BSX; Medical Devices industry", "stevemertens1", "2005-01-01", "j", "Led global cardiovascular research and development organization. This is a large organization in multiple sites and countries. Areas include cardiology, peripheral, electrophysiology. Multi technology platforms including polymers, metals, pharmaceuticals and electronics.",
"2005", "Boston Scientific", "Vice President of Research and Development", "Public Company; 10,001+ employees; BSX; Medical Devices industry", "stevemertens1", "2001", "j", "Led team to develop stents and delivery systems to treat coronary and peripheral atherosclerosis disease",
"2001", "Boston Scientific", "Director of Research and Development - Vascular Access", "Public Company; 10,001+ employees; BSX; Medical Devices industry", "stevemertens1", "1999", "j", "Led development of guides, wires, and fluid management systems",
"1999-01-01", "Boston Scientific", "Director of Research and Development - Balloon Catheters", "Public Company; 10,001+ employees; BSX; Medical Devices industry", "stevemertens1", "1995-01-01", "j", "Led development efforts to support balloon catheter business.",
"1995-01-01", "Scimed Life Systems", "Manufacturing and Quality Manager", "", "stevemertens1", "1993-01-01", "j", "Responsible for process development and quality engineering for all new balloon angioplasty and stent delivery catheters. Earlier was extrusion manager responsible for the manufacturing, quality and process development of tubing for SCIMED's products.",
"1993-01-01", "Scimed Lifesystems", "Senior engineer", "", "stevemertens1", "1991-01-01", "j", "Responsible for developing new processes, equipment and manufacturing systems for the production of angioplasty catheter. Implemented start of production in Liege, Belgium",
"1991-01-01", "Hutchinson technology", "Development engineering supervisor", "", "stevemertens1", "1989-01-01", "j", "Responsible for researching new processes and manufacturing technologies.",
"1989-01-01", "Hutchinson Technology", "Manufacturing Engineer", "", "stevemertens1", "1985-01-01", "j", "Engineer in flexible circuit assembly area. Responsible for cleaning, adhesive bonding, assembly and electronic test of disk drive and printer subassemblies.",
"", "University of Saint Thomas - School of Business", "Master", "Business Administration", "stevemertens1", "", "e", "",
"", "University of Minnesota-Twin Cities", "Bachelors", "Chemical engineering", "stevemertens1", "", "e", "",
"2014-01-26", "Responsys", "Senior Content Strategist/Editor of Company Blog", "Public Company; 1001-5000 employees; Computer Software industry", "steveolenski", "2012-10-01", "j", "Very talented and passionate copywriter/blogger/brand consultant with significant experience working with some of the biggest brands in the world and writing for such well known publications as Forbes, Ad Age, Social Media Today and Business Insider. I can develop and create branded concepts for your company to help increase your sales and positively impact your bottom line. Well versed in social media and driving traffic and increasing engagement via social media, blogging, etc. I can help your company understand how to best utilize social media and to include it in an overall integrated marketing strategy.",
"2014-01-26", "N/A", "New Business Catalyst/Freelance Copywriter/Master Blogger/Brand Consultant", "Sole Proprietorship; 1-10 employees; Arts and Crafts industry", "steveolenski", "2012-01-01", "j", "Responsible for the coordination and development of creative content across all digital platforms for both Star clients and the agency. Chief blogger for agency blog.",
"2012-01-01", "Star Group", "Creative Director/Writer/Chief Blogger", "Privately Held; 201-500 employees; Marketing and Advertising industry", "steveolenski", "2010-11-01", "j", "I live to stir things up... to instigate ideas... to spark conversation... "The important thing is not to stop questioning." - Al Einstein",
"2010-11-01", "fmi direct, inc.", "chief creative provocateur", "Privately Held; 51-200 employees; Marketing and Advertising industry", "steveolenski", "2010-06-01", "j", "Developed campaign ideas and wrote copy for use across all advertising/marketing mediums. Managed the agency's social media accounts.",
"2010-06-01", "Stream Companies", "Associate Creative Director", "Privately Held; 51-200 employees; Marketing and Advertising industry", "steveolenski", "2010-01-01", "j", "*Write advertising copy across all mediums *Create concepts & brand development *Provide strategic marketing strategies",
"2009-12-01", "The Media & Marketing Group", "Senior Writer", "Privately Held; 51-200 employees; Marketing and Advertising industry", "steveolenski", "2007-04-01", "j", "Wrote advertising copy across all mediums, created concepts & brand development & provided strategic marketing strategies",
"2007-04-01", "Freelance Writer", "Writer/Strategist", "", "steveolenski", "2006-08-01", "j", "Overall brand development, web site traffic growth and advertising revenue. Creative writer & developer for all mediums: TV, Radio, Print, Direct Mail, Web",
"2006-07-01", "BC Group", "Director of Marketing/Senior Writer", "", "steveolenski", "2005-10-01", "j", "*Developed and maintained relationships with all external clients. *Facilitated, oversaw and ensured timely mailings on clients behalf *Developed marketing plans for selected clients. *Wrote copy for various clients for use in a multitude of mediums: Direct Mail, Print, Web",
"2005-10-01", "FMI", "Senior Account Executive/Marketing Specialist/ Senior Writer", "Privately Held; 51-200 employees; Construction industry", "steveolenski", "2005-03-01", "j", "Developed strategies and wrote corresponding advertising/marketing copy for various associations.",
"2014-01-26", "Otozip", "Founder, CEO", "Privately Held; 1-10 employees; Automotive industry", "stewartpadveen", "2013-01-01", "j", "Antioxidant dermatological products. Founded company, assembled an international marketing, branding and operations team, assembled a top-notch medical team, worked with biochemists to develop and test formulas. Successfully launched into the U.S., Canadian and European markets. Our largest pharmaceutical distributor partner was in Turkey, one of my favorite places. Company was acquired in 2008.",
"2008-10-01", "Firmagen", "Founder, CEO", "", "stewartpadveen", "2004-01-01", "j", "Syndicated online content for the health and fitness industry, serving Fortune 500 companies. Acquired in 2006.",
"2006-09-01", "Nutrio", "Founder, CEO", "Privately Held; 1-10 employees; Consumer Goods industry", "stewartpadveen", "2000-12-01", "j", "Web Translation and Globalization Made Easy, serving nearly every Global 1000 company and government agency. An Inc. 500 company for 4 years in a row.",
"2001-07-01", "MotionPoint", "Founder, CEO", "Privately Held; 201-500 employees; Information Technology and Services industry", "stewartpadveen", "1999-01-01", "j", "One of the first subscription-based cloud computing services for hosted files, email, contacts and calendaring. Started in my bedroom in 1993. Acquired in 2001.",
"2014-01-26", "Tech Wildcatters", "Program Director", "Partnership; 1-10 employees; Venture Capital & Private Equity industry", "stewyoungblood", "2012-10-01", "j", "Tech Wildcatters is a mentor-driven seed fund and technology accelerator that invests money and resources in promising startups. Our mentors are entrepreneurs that offer their experience to guide startups as they craft their vision. Tech Wildcatters is able to foster this mutually beneficial relationship by placing incentives where returns are maximized, innovation is essential, and networked connections extend beyond geographic boundaries. Tech Wildcatters focuses on companies that plan to earn a majority of their revenue from corporations. With 25 Fortune 500’s and one of the largest concentrations of corporations in the world, we feel that very few competing programs offer our level of access and strategic thinking in the B2B world.",
"", "Southern Methodist University - Cox School of Business", "Bachelor of Business Administration", "Finance", "stewyoungblood", "", "e", "",
"", "Southern Methodist University - Dedman College of Humanities & Sciences", "Bachelor of Arts and Sciences", "Psychology", "stewyoungblood", "", "e", "",
"2014-01-26", "Beta AlumCloud Testers Needed,", "Contact erik@AlumCloud.Com for your free beta account.", "", "storefrontdoors", "2013-01-01", "j", "Come and experience the worlds first 100% Cloud CAD Storefront solution. Contact erik@AlumCloud.Com to get your free Beta account.",
"2014-01-26", "AlumCloud.Com", "Software Developer", "", "storefrontdoors", "2008-01-01", "j", "Specializing in construction software systems. When all other firms fail to meet your IT needs, don't worry there is hope. Erik@ErikLittle.com www.AlumCloud.Com http://www.linkedin.com/in/eriklittle",
"2014-01-26", "Digitas", "Senior Producer", "Public Company; 1001-5000 employees; FR0000130577; Marketing and Advertising industry", "stuartraffel", "2010-01-01", "j", "Television and Radio Commercials as well as web content.",
"2009", "McGarry Bowen", "Senior Producer", "", "stuartraffel", "2009", "j", "After the merger that created Draftfcb, I continued as the primary producer for Qwest while also contributing on projects for Kraft (Oreo,Wheat Thins), Fisher Price, Eli Lilly (Cymbalta), and Duramed (Plan B)",
"2009-03-01", "Draftfcb", "VP Senior Producer", "Public Company; 5001-10,000 employees; ipg; Marketing and Advertising industry", "stuartraffel", "2005-05-01", "j", "Originally hired to shore up production on Nabisco, eventually produced for accounts such as Alamo, AT&T, Cablevision, Compaq, Samsung, and Qwest Communications.",
"2005", "FCB New York", "VP Senior Producer", "", "stuartraffel", "1995", "j", "Produced projects for IBM, Hertz, Procter & Gamble, Continental Airlines, Pan Am Airlines, and Cadbury Schweppes.",
"1995-04-01", "Wells Rich Greene Advertising", "Senior Producer", "", "stuartraffel", "1987-01-01", "j", "Produced projects for Atari, O&M Scott, GTE, General Telephone, and Procter & Gamble",
"", "Ohio University", "BSC", "Television Production", "stuartraffel", "", "e", "",
"2014-01-26", "Florida House of Representatives, District 86", "Republican Candidate", "", "stuartwmears", "2014-01-01", "j", "I currently work for a full service real estate company that specializes in REO's. I personally handle real estate transactions from traditional sales, short sales, seond homes and rentals. My primary work area is Wellington, Royal Palm Beach, the Acreage, Loxahatchee, Palm Springs, Lake Worth and West Palm Beach. I truly enjoy going above and beyond for all of my clients. My ultimate goal is your highest satisfaction so I can earn your business for many years to come.",
"2014-01-26", "The Real Estate Office Co", "Realtor Associate", "Sole Proprietorship; 1-10 employees; Real Estate industry", "stuartwmears", "2004-03-01", "j", "Prior to joining the Department of Adult and Community Education in 2008, I had worked at Grassy Waters Elementary School in West Palm Beach. After nearly 5 years in the classroom I completed my Masters Degree in Educational Leadership from Nova Southeastern University and then took a adminstrative position within the relm of Adult Education.",
"", "Nova Southeastern University", "Master's degree", "Educational Leadership and Administration, General", "stuartwmears", "", "e", "",
"2013-10-01", "ACT Government", "International Student Ambassador", "Government Agency; 10,001+ employees; Government Administration industry", "stylenan", "2013-03-01", "j", "I attended this year's conference as an international student representative from Canberra area. I participated in the discussions concerning important parts of the student experience, such as: -How to increase social cohesion with the wider community? -Australian Government and Industry plans for the future? -Good Practice Guide for Education Providers -Online International Student Orientation -Maintaining quality to build Australia’s reputation",
"2013-07-01", "CISA National Conference 2013", "Student Delegate", "", "stylenan", "2013-07-01", "j", "-Helped organize training sessions. -Helped ANU's non-native Chinese debating team win the Championship of Xingdao Cup National Chinese Debating Competition in Sydney, 2011.",
"2011-11-01", "ANU Chinese Debating Club", "Secretary; Coach of Non-native Chinese Debating Team", "", "stylenan", "2011-02-01", "j", "- Producer and broadcaster of a weekly news program - Translator",
"2010-12-01", "C-Radio Canberra FM88.0", "News program producer & broadcaster", "", "stylenan", "2010-03-01", "j", "The ANU community ambassador program provides the opportunity to mentor, inspire and academically support secondary school students in the regional New South Wales and ACT. The purpose of this program is to enhance education opportunities for young people in disadvantaged or regional areas.",
"", "The Australian National University", "B.Arts/B.Science", "German,Philosophy,Mathematics", "stylenan", "", "e", "",
"", "Columbia University in the City of New York", "B.S.", "German Studies, International Relations", "stylenan", "", "e", "",
"2014-01-26", "Sumazi", "Founder & CEO", "Public Company; 1-10 employees; Internet industry", "sumaya", "2012", "j", "Sumazi is the easiest social lead generation platform for the enterprise. Its technology allows employees to find the right marketing and sales leads for their next campaign. Most enterprise sales and marketing professionals have millions of undiscovered leads at their fingertips, but they have no way to find and access them using social data. With a click of a button, employees can: • connect with leads to drive sales campaigns • grow the number of attendees at their conference • identify key experts and influencers • find their next hire • access targeted lists of the right people to message by location Notable enterprises and brands such as Microsoft, EMC, Michael Mina Group and Airbnb are utilizing Sumazi's technology. Sumazi was selected from more than 1,200 startups around the world to compete as a finalist at the prestigious TechCrunch Disrupt Startup Battlefield, where it won the Omidyar Network award.",
"", "University of California, Berkeley", "Interdisciplinary Studies", "Business", "sumaya", "", "e", "",
"", "University of California, Berkeley", "Computer Science, Post Baccalaureate", "Computer Information Systems and Management", "sumaya", "", "e", "",
"2014-01-26", "Professional Support Group of Central New Jersey (PSGCNJ)", "Volunteer Member - Training Committee", "", "sunilsk", "2013-02-01", "j", "PSGCNJ is a voluntary, non-profit networking and career development organization that provides job search, career training and networking opportunities to professionals in transition. It also offers employers direct access to a diverse pool of talent to fill their business needs at no cost. I volunteer as a member of the Training Committee which organizes the monthly Accelerated Career Training program for the new members who are in transition.",
"2014-01-26", "Professional Support Group of Morris County (PSGMC)", "Volunteer Member - Technology & Training Committees", "", "sunilsk", "2013-02-01", "j", "PSGMC was founded to provide a supportive community, training, resources, and volunteering opportunities that enable professionals to find their marketplace value and network into employment. Participating in the Training & Technology committees, assisting with the group activities.",
"2013-01-01", "The Hertz Corporation", "IT PMO Manager", "Public Company; 10,001+ employees; HTZ; Leisure, Travel & Tourism industry", "sunilsk", "2009-07-01", "j", "Managed enterprise IT projects for Data Warehouse & BI division, Advantage business unit as well as eCommerce division of Hertz; ensuring compliance with IT PMO processes and procedures; partnering with global business units to align the IT projects with strategic business initiatives; directing and guiding the project teams on the best use of available tools and methodologies to achieve optimum results. • Directed multiple teams consisting of 30+ people in a matrix environment, including offshore and external vendors. • Designed, developed and implemented PMO processes and procedures for aligning the projects with strategic objectives of the business. • Established and evangelized enterprise PPM solution (CA Clarity) globally.",
"2008-12-01", "MARS Information Services", "Business Systems Manager", "Privately Held; 10,001+ employees; Food Production industry", "sunilsk", "2008-01-01", "j", "• Led the North America operations for the newly formed Global Web Competency Center. • Directed the development and commissioning of the new Corporate Intranet and Internet sites, incorporating Web 2.0 technologies. • Managed a budget of $3 Million. Established a web factory consisting of external creative and technical partners.",
"2007-08-01", "SYSTIME Computer Corp", "Director - Client Services [Open Systems Division]", "Public Company; 1001-5000 employees; Information Technology and Services industry", "sunilsk", "2001-02-01", "j", "• Led the practice, expanded the operations globally – Australia, MiddleEast, Singapore, Europe – increasing revenue and profitability. • Served as acting CTO, directing strategic projects to improve operational efficiencies within the enterprise. • Developed and led Open Systems practice from inception with P&L accountability, through strategic planning, organizational development, key accounts management and product/project portfolio management. • Directed activities of Offshore Software Development Center in India and all activities of New Jersey office.",
"2000-12-01", "Citigroup", "Systems Development Manager", "Public Company; 10,001+ employees; C; Financial Services industry", "sunilsk", "1993-08-01", "j", "• Directed all systems development, support and implementation activities of the bank (including Credit card) for 3 countries in the region. • Led the SQA and software Release Management and Control functions. • Coordinated with regional technology teams, user community, software suppliers and vendors. • Managed multiple teams with operating budgets of about $3M per project. • Led the Y2K initiative for the region. • Supervised software suppliers / vendors / staff. • Piloted new technology projects such as DataWareHousing / OLAP and FEWS.",
"", "Govt Engg College Thrissur, India", "B.Tech", "Production cum Plant Engg", "sunilsk", "", "e", "",
"", "Indian Institute of Technology, Delhi", "Master of Technology", "Systems & Management", "sunilsk", "", "e", "",
"2014-01-26", "Coursera", "Frontend Engineer", "Privately Held; 51-200 employees; Education Management industry", "suyang1", "2009-01-01", "j", "- Provided technical assistance to students, researchers, and professors with their projects in the DiVE (Duke Immersive Virtual Environment – a 6-sided CAVE-like virtual reality theater) using 3DS MAX, Maya, Google Sketchup, Photoshop, Virtools - Constructed the London Crystal Palace for the DiVE using Maya and Virtools with a team of 6 students - Hosted weekly open house events, update the group’s website, and manage projects",
